exam_duration_minutes,time_taken_to_start,tab_switch_count,fullscreen_exit_count,copy_paste_attempts,device_switch_count,ip_address_change,mouse_movement_speed,inactivity_time,question_skip_count,revisits_count,login_attempts,network_instability,webcam_disabled_flag,background_noise_flag,exam_time_remaining,typing_speed,answer_change_count,suspicious_activity_score,cheating_risk
77,1,2,0,0,0,0,492,37,8,17,1,0,0,0,17,47,5,3,0
139,6,7,0,1,0,0,461,62,8,18,2,1,1,0,16,37,22,10,1
77,0,4,0,0,0,0,593,53,3,14,3,0,0,1,11,39,8,7,0
54,3,9,0,2,0,0,602,76,5,11,1,0,0,0,7,42,5,12,1
48,1,4,3,2,0,0,547,57,4,0,1,0,0,0,22,52,4,10,0
55,4,3,2,0,0,0,494,89,3,14,1,1,0,0,10,45,9,6,0
82,10,5,2,0,0,1,733,147,10,35,1,0,0,1,24,30,14,8,1
90,3,1,0,0,0,0,601,40,9,30,1,0,0,0,25,39,9,2,0
55,0,7,5,0,0,0,583,58,3,2,1,1,0,0,11,42,12,13,1
47,5,5,1,1,0,0,487,151,2,4,6,1,1,0,29,35,0,13,1
56,1,1,1,0,0,0,507,127,0,2,1,3,0,0,17,43,4,3,0
68,1,3,1,1,0,0,537,80,9,15,5,0,0,1,3,43,10,10,0
48,0,2,1,0,0,0,545,39,0,9,1,0,0,0,26,43,13,4,0
73,1,7,3,2,1,0,401,129,3,21,3,3,0,0,35,39,10,16,1
76,6,4,0,0,0,0,480,134,1,15,1,1,0,0,28,40,10,5,0
47,4,6,0,1,0,0,438,83,0,14,6,1,0,0,8,36,3,13,0
75,0,4,2,0,0,0,561,53,0,0,1,0,0,0,13,45,9,7,0
86,2,4,2,0,0,0,686,87,7,5,1,2,0,0,16,38,0,7,0
34,0,9,2,0,0,0,481,72,2,15,1,4,0,0,8,49,5,12,1
78,9,4,2,0,1,0,724,94,9,31,2,1,0,0,14,49,10,9,0
90,4,5,0,1,1,0,562,141,11,33,1,0,0,1,23,47,17,8,1
70,6,3,0,1,0,0,507,177,11,25,2,0,1,0,24,36,6,6,1
62,6,5,0,1,1,0,568,117,7,28,3,1,0,0,9,25,18,10,1
30,4,2,4,0,0,0,495,84,0,0,2,0,0,0,0,44,0,8,1
76,5,6,1,0,0,0,375,127,6,22,1,1,0,0,11,48,9,8,0
30,2,2,3,0,0,0,767,45,0,0,1,0,0,0,19,37,0,6,0
30,1,3,0,0,0,0,628,85,0,0,3,0,0,1,19,30,0,6,0
72,4,2,3,0,0,0,494,135,11,15,3,2,0,0,16,45,7,8,1
82,6,8,3,0,0,0,486,33,6,25,1,4,0,0,0,51,18,12,1
52,4,1,1,1,0,0,528,56,3,13,1,0,0,1,16,43,7,4,0
30,4,3,0,0,0,0,656,116,2,2,3,0,0,0,20,34,5,6,0
50,5,5,2,0,0,0,570,132,0,12,2,2,0,0,0,35,11,9,0
44,3,2,4,0,1,0,503,93,0,10,3,0,0,0,17,49,2,10,1
56,0,2,0,1,0,0,267,18,1,15,1,1,0,0,17,38,12,4,0
120,9,8,4,2,0,0,492,156,8,29,2,2,1,0,12,42,21,16,1
59,4,6,4,1,0,0,581,108,11,20,1,0,0,0,28,34,13,12,1
43,1,3,2,0,0,0,466,55,2,0,1,0,0,0,11,45,7,6,0
30,1,3,2,1,0,0,475,93,0,13,2,1,0,1,19,46,5,8,1
81,5,8,0,1,0,0,382,72,1,10,4,0,0,0,17,32,6,13,1
71,4,10,3,0,1,0,603,103,1,21,4,0,0,0,31,48,14,18,1
57,0,3,0,0,0,0,523,91,1,20,3,0,0,0,8,36,2,6,0
56,4,2,0,1,0,0,656,28,9,15,4,0,1,0,9,39,10,7,0
37,5,10,2,1,1,0,433,177,0,3,2,4,0,1,19,41,0,16,1
86,2,6,2,0,0,0,651,85,10,19,1,0,0,0,8,49,27,9,0
78,7,6,2,0,0,0,553,176,6,36,1,0,0,0,34,39,20,9,0
94,4,3,2,3,0,0,581,111,4,25,2,0,0,0,19,44,12,10,1
39,5,5,3,2,0,0,371,234,1,6,2,0,0,0,0,40,4,12,1
100,3,8,0,0,0,0,459,85,7,15,1,2,0,1,26,40,10,9,1
55,1,5,4,0,0,0,443,109,1,1,1,0,0,1,3,38,8,10,1
59,9,6,2,0,1,0,547,178,5,21,3,1,0,0,15,37,16,12,1
47,6,2,0,1,0,0,575,131,2,11,4,1,0,0,8,44,8,7,1
30,1,7,2,0,0,0,476,72,0,0,1,2,0,0,7,48,7,10,1
30,3,2,0,1,0,0,639,90,2,0,1,1,0,1,20,33,0,4,0
97,4,4,0,0,0,0,582,93,7,16,3,2,0,0,14,38,14,7,0
68,9,5,0,0,0,1,522,168,13,17,4,1,0,0,26,35,12,9,1
71,3,4,5,2,0,0,375,109,0,23,1,0,0,0,21,56,12,12,0
79,6,9,2,1,0,0,582,100,5,30,1,0,1,0,23,36,12,13,1
30,0,2,1,0,1,0,488,93,0,0,2,0,0,1,20,52,7,6,1
48,0,4,2,0,0,0,602,35,3,17,1,1,0,1,28,41,5,7,0
54,4,4,0,0,0,0,586,110,13,18,1,0,0,0,7,35,7,5,0
75,7,8,4,1,0,0,403,179,1,21,4,1,0,0,18,45,7,17,1
30,2,2,0,0,0,0,601,50,0,10,1,0,0,0,20,46,3,3,0
79,7,5,0,1,0,1,566,111,3,24,1,2,0,0,23,37,13,7,0
59,1,4,1,0,0,0,435,48,0,15,2,1,0,0,27,32,2,7,0
30,1,2,1,1,0,0,380,95,0,9,1,0,0,0,1,45,6,5,0
58,1,8,3,3,2,0,417,123,2,7,1,0,1,0,32,33,0,17,1
63,2,5,1,0,1,0,507,115,8,28,1,0,0,1,1,37,11,8,1
74,5,5,1,0,0,0,597,117,7,19,1,1,0,0,11,36,16,7,0
30,7,3,1,0,0,0,546,86,0,0,1,0,0,0,20,48,0,5,0
81,4,4,2,0,0,1,562,108,6,26,3,0,0,0,8,38,10,9,1
67,6,3,3,0,0,0,541,64,9,14,2,0,0,0,0,33,16,8,0
76,5,5,2,1,1,0,534,56,8,20,1,0,0,0,15,32,20,10,1
54,6,1,0,0,0,0,665,59,0,7,4,0,0,0,22,45,11,5,0
57,5,3,2,1,1,0,506,119,7,11,2,1,0,0,19,35,11,9,1
30,2,6,3,0,0,0,463,68,0,9,1,0,0,0,11,32,0,10,0
126,3,7,1,2,0,0,457,166,10,37,2,1,0,0,9,37,22,12,0
55,0,2,1,2,0,0,544,129,3,6,5,0,0,0,2,45,12,10,1
67,4,4,0,1,0,0,563,52,10,27,1,0,1,0,3,42,18,6,0
41,1,7,0,0,0,0,499,60,3,10,4,1,0,0,13,45,16,11,0
55,1,4,3,2,0,0,547,85,11,13,3,0,0,0,16,39,7,12,1
30,1,3,1,1,0,0,549,63,0,0,1,2,0,0,20,42,0,6,1
35,7,0,2,1,1,0,723,80,1,13,1,0,0,0,9,43,11,5,0
58,4,6,0,0,0,0,624,97,8,20,1,1,0,0,14,48,11,7,0
30,1,2,4,0,0,0,473,31,0,2,4,0,0,0,1,45,1,10,0
58,2,2,1,0,0,0,444,15,4,24,1,1,0,0,5,42,15,4,0
75,1,3,3,1,2,0,420,153,6,7,1,1,0,0,22,48,3,10,1
30,7,3,3,0,0,1,485,82,3,6,3,3,0,1,13,39,4,9,1
56,7,6,0,2,0,1,430,144,0,9,3,0,0,0,5,35,3,11,1
43,0,7,3,0,0,0,355,120,2,10,2,1,1,0,5,38,5,12,1
60,3,4,3,0,0,0,817,86,0,16,1,0,0,0,3,45,15,8,0
38,1,5,1,1,0,0,433,120,4,8,1,0,0,0,17,45,9,8,0
33,5,2,0,1,0,0,450,114,4,15,1,0,0,0,5,48,0,4,0
53,5,3,0,3,1,0,596,104,2,15,1,0,0,0,20,37,7,8,0
30,0,1,2,1,0,0,379,125,4,0,2,2,1,0,20,47,10,6,1
33,9,0,5,0,1,0,611,119,2,0,1,4,0,0,18,39,0,7,1
43,4,3,0,1,0,0,363,120,4,21,1,1,0,0,18,48,9,5,0
72,3,5,5,1,0,0,536,34,5,19,1,1,0,1,10,39,19,12,1
30,3,3,0,0,0,0,577,51,1,3,1,1,0,0,20,34,5,4,0
78,3,6,0,0,0,0,509,61,0,25,1,0,0,0,18,40,11,7,0
61,3,2,0,3,0,0,565,48,6,8,2,1,0,0,22,38,3,7,0
35,0,5,1,0,1,0,416,75,5,0,3,0,0,0,11,39,0,10,1
85,6,5,2,0,0,0,749,86,10,19,2,2,0,1,5,36,7,9,1
41,0,4,1,0,0,0,481,24,5,4,1,0,0,1,23,33,10,6,0
94,5,7,3,0,1,0,459,56,9,25,2,1,0,0,27,47,21,13,1
64,1,2,1,0,0,0,654,86,0,12,1,1,0,0,20,42,2,4,0
73,8,5,5,0,0,0,545,126,2,15,2,0,0,0,17,40,15,12,1
53,3,0,0,1,1,0,493,98,2,2,2,1,0,0,22,43,7,4,0
36,8,2,3,1,0,1,433,219,1,12,2,1,0,1,18,38,4,8,1
79,1,5,3,0,0,0,481,50,5,17,1,0,1,1,19,46,12,9,0
63,0,3,3,1,0,0,516,74,4,17,1,0,0,0,14,47,0,8,0
68,3,4,2,1,0,0,410,88,1,19,1,0,0,0,10,39,15,8,0
56,8,3,1,0,0,0,489,148,9,10,1,3,0,0,9,35,9,5,1
41,1,4,2,1,0,0,519,39,3,0,1,2,0,0,24,45,6,8,1
59,4,6,2,1,1,0,493,93,0,14,1,0,0,0,25,38,10,11,1
55,5,0,1,1,0,0,590,48,2,16,1,2,0,0,12,36,3,3,0
86,8,7,3,0,0,0,447,129,10,21,1,3,1,0,8,39,20,11,1
38,0,1,1,0,1,0,463,79,1,5,1,0,0,0,10,44,0,4,0
56,5,5,2,0,0,0,465,67,1,18,1,0,1,0,11,45,10,8,0
30,1,3,4,1,0,0,442,31,1,3,3,0,0,0,13,42,6,11,1
80,4,4,5,2,0,0,287,96,9,8,1,0,0,0,28,32,4,12,1
30,4,0,0,1,0,0,500,46,0,10,1,0,0,0,7,46,9,2,0
30,7,3,0,2,0,0,426,79,0,0,1,0,0,1,0,45,0,6,0
48,2,3,1,1,1,0,644,119,4,23,1,0,0,0,25,54,8,7,1
86,0,5,1,1,1,0,483,21,5,35,1,0,0,0,24,44,19,9,0
30,1,3,1,0,0,0,494,116,0,0,1,0,0,0,20,47,0,5,0
30,1,3,2,1,0,0,686,43,4,3,4,0,1,0,0,36,2,10,1
53,1,8,1,0,0,0,602,76,2,1,3,3,1,1,13,47,0,12,1
30,0,2,0,0,1,0,438,110,0,0,2,0,0,0,20,48,8,5,0
59,9,3,3,0,0,0,742,70,6,32,2,0,0,0,15,50,13,8,0
51,4,2,2,0,0,0,425,99,2,4,2,0,0,1,11,39,3,6,0
33,2,6,2,2,0,0,416,129,3,13,4,1,0,0,23,43,0,14,1
69,4,5,0,0,0,0,554,81,8,18,1,0,0,1,6,37,11,6,0
30,5,6,3,0,0,0,550,45,8,7,1,0,0,0,2,36,3,10,0
70,3,8,5,1,0,0,494,161,8,21,2,3,0,0,17,43,17,16,1
30,2,1,4,0,1,0,457,113,0,8,1,0,0,0,7,45,7,7,0
38,0,7,3,1,0,0,545,90,0,5,1,2,0,0,23,44,0,12,1
30,1,5,3,0,1,0,585,106,0,0,1,1,0,0,20,33,0,10,0
113,6,7,2,1,0,0,596,176,8,41,1,2,0,0,14,31,23,11,1
45,3,3,0,0,0,0,652,97,1,12,1,0,0,0,8,35,11,4,0
49,2,3,0,1,0,0,482,100,6,14,2,0,0,1,22,41,2,6,0
50,1,6,3,1,0,0,590,121,8,14,4,2,0,1,1,46,3,14,1
79,5,6,3,0,0,0,668,85,7,18,1,0,0,0,22,42,8,10,1
63,2,8,1,2,0,0,640,65,5,12,1,1,0,1,22,37,16,12,1
105,5,5,1,0,0,0,516,124,9,40,1,0,0,0,21,38,23,7,0
48,2,4,2,0,0,0,550,41,0,4,1,1,0,0,34,38,1,7,0
30,0,2,0,0,0,0,607,25,0,13,2,0,0,0,12,44,0,4,0
30,1,2,0,0,0,0,437,91,2,14,1,1,0,0,20,37,3,3,0
37,4,2,1,1,0,0,483,94,0,6,4,1,0,0,0,42,4,8,1
67,6,7,2,2,1,0,602,127,11,21,2,0,0,0,13,40,10,14,1
84,8,6,0,0,0,0,592,92,4,24,1,0,0,1,8,32,13,7,0
31,5,3,4,0,0,0,627,62,6,10,1,0,0,1,0,29,4,8,0
41,3,3,1,0,0,0,824,59,0,6,2,0,0,0,15,43,3,6,0
58,0,4,3,1,0,0,513,80,7,4,1,3,0,0,21,38,6,9,1
97,8,4,1,0,0,0,627,80,12,21,1,0,0,0,6,31,17,6,1
30,2,7,0,1,0,0,499,107,0,0,2,0,0,0,20,42,0,10,0
65,9,6,1,0,0,0,539,124,8,13,1,1,0,0,12,24,9,8,0
30,4,4,3,1,0,0,508,87,4,0,2,1,1,0,14,38,0,10,1
74,7,8,2,0,0,0,470,153,12,19,3,1,0,0,17,35,28,13,1
30,1,7,0,1,0,0,593,71,4,1,2,2,0,0,0,42,6,10,1
50,6,3,0,0,0,0,683,178,3,14,2,1,1,0,10,38,19,5,1
30,1,3,0,1,0,0,496,48,0,8,1,0,0,0,17,40,0,5,0
60,3,4,3,0,0,0,525,86,5,3,2,0,0,0,27,43,0,9,1
98,2,5,1,2,1,0,519,82,9,32,2,0,0,0,1,47,17,11,1
99,0,8,0,1,1,0,523,141,4,19,1,0,0,0,13,39,17,11,1
37,0,4,2,1,0,1,488,79,1,0,1,0,0,0,20,40,9,8,0
30,2,5,0,0,0,0,669,46,0,4,1,0,0,0,2,48,8,6,0
30,0,3,0,0,0,0,541,73,0,0,1,1,0,1,14,36,6,4,0
41,3,4,2,0,1,0,432,62,5,20,3,0,0,0,17,48,8,10,1
69,0,2,2,0,0,0,628,64,4,14,1,0,0,0,11,53,18,5,0
68,1,4,0,1,0,0,694,115,1,19,1,0,1,0,14,34,13,6,0
55,0,4,1,1,0,1,478,95,0,9,1,1,0,1,23,37,5,7,1
30,2,1,2,0,0,0,500,64,2,1,2,0,0,0,2,43,0,5,0
55,1,2,3,0,0,0,408,84,5,19,6,0,0,0,5,37,9,11,0
48,1,3,2,2,0,0,582,57,5,8,2,0,0,1,3,47,9,9,0
111,3,6,4,0,0,0,688,100,14,41,1,0,0,0,15,53,23,11,0
107,7,6,0,2,2,0,520,100,11,30,1,2,0,0,9,40,15,11,1
75,5,3,1,0,1,0,643,161,3,22,2,1,0,0,12,27,12,7,1
30,0,4,4,0,0,0,515,61,0,5,1,0,0,0,0,37,1,9,1
81,5,8,2,0,0,0,573,123,4,11,1,2,0,0,24,45,11,11,1
39,2,6,0,1,0,0,490,60,2,5,1,0,0,1,2,44,5,8,0
40,6,3,1,0,1,1,682,112,1,4,1,0,0,0,11,39,0,6,1
65,2,5,0,0,0,0,364,56,1,9,1,1,0,0,25,37,0,6,1
47,1,7,1,0,0,0,522,42,0,0,1,1,0,0,23,52,0,9,1
93,1,5,0,0,0,0,523,74,1,24,1,0,0,1,0,39,7,6,0
59,3,4,2,2,0,0,495,83,0,13,1,2,0,0,14,37,0,9,0
54,2,3,0,0,0,0,519,74,0,16,1,1,0,0,14,51,9,4,0
74,2,3,0,1,0,0,556,125,0,13,2,1,0,0,2,40,5,6,0
40,3,4,2,0,0,0,524,37,1,7,1,0,0,1,3,43,1,7,0
30,8,6,1,0,0,0,627,194,0,14,2,1,0,0,20,42,15,9,1
38,3,4,0,2,2,0,525,130,2,4,2,0,0,0,16,41,7,10,1
41,5,8,1,2,0,0,615,108,1,17,1,0,0,0,18,36,14,12,1
39,4,5,0,1,0,0,467,73,3,16,2,1,0,0,11,43,9,8,0
56,3,6,0,0,0,0,605,47,5,19,1,0,0,1,26,43,12,7,0
30,6,3,0,0,0,0,551,91,0,10,2,3,0,1,20,36,9,5,1
79,8,4,1,0,0,0,430,118,6,16,2,0,0,0,7,41,13,7,0
36,4,5,3,2,1,0,576,105,0,12,1,3,0,0,18,44,16,12,1
42,8,2,0,1,0,0,661,119,0,8,1,1,0,0,0,29,6,4,0
30,3,3,3,0,0,0,675,69,6,15,1,0,0,0,18,32,19,7,0
30,1,2,3,2,0,0,571,55,0,0,1,1,0,0,20,42,0,8,0
56,2,4,0,2,0,0,516,7,0,8,1,0,0,0,9,38,6,7,0
71,5,3,0,1,0,0,580,14,6,19,1,0,0,0,32,35,15,5,0
35,0,2,0,1,0,0,583,72,3,7,1,0,0,0,22,42,11,4,0
45,2,2,2,0,0,1,493,149,1,15,1,1,0,0,15,34,6,5,1
32,2,7,0,0,0,0,463,10,1,6,2,1,0,0,2,45,9,9,0
52,0,4,0,0,0,0,429,84,2,6,1,1,0,0,8,38,0,5,0
47,3,3,2,0,0,0,369,91,3,13,4,1,0,0,24,37,12,9,0
34,3,3,2,1,1,0,648,16,2,0,1,1,0,0,3,39,0,8,0
63,1,8,4,0,0,0,519,97,2,17,1,1,0,0,6,43,4,13,1
30,2,5,1,0,0,0,328,62,0,6,1,2,0,0,20,36,12,7,1
59,7,3,1,2,2,0,339,139,6,27,3,0,1,0,12,32,9,11,1
63,3,1,1,0,0,0,695,90,1,8,3,1,0,0,4,42,9,5,0
49,2,7,1,1,1,0,398,136,1,9,2,5,1,0,22,44,12,12,1
41,0,7,2,1,0,0,468,36,2,3,1,0,0,1,0,40,5,11,0
92,3,7,3,1,0,1,705,104,8,8,4,0,0,0,28,45,23,15,1
30,3,5,3,1,0,0,501,61,0,0,1,0,0,1,14,41,2,10,0
63,6,5,3,0,0,0,527,131,7,22,1,1,0,0,13,25,19,9,1
84,1,6,3,0,0,0,563,78,1,19,1,1,1,0,22,33,20,10,1
72,4,3,0,0,1,0,713,51,7,30,1,0,0,0,12,38,4,5,0
85,3,6,1,1,0,1,539,44,7,7,1,0,0,0,24,48,6,9,1
36,0,2,3,0,0,0,411,7,3,5,1,2,0,0,0,42,4,6,0
51,0,4,0,0,1,0,542,65,0,8,1,0,0,0,3,40,7,6,0
81,7,4,0,0,0,0,534,117,6,30,1,0,0,0,6,43,8,5,0
79,1,4,1,0,0,0,518,57,3,11,1,1,0,1,1,44,5,6,0
60,6,4,0,1,1,0,528,70,8,17,1,1,0,0,22,44,2,7,1
45,5,8,1,0,0,0,558,120,0,4,2,1,0,0,20,36,5,11,1
60,4,6,3,0,1,0,342,95,3,14,2,0,0,0,31,44,0,12,1
96,4,5,3,1,1,0,693,95,5,15,1,0,0,0,34,41,15,11,1
82,8,6,1,2,1,0,614,163,10,20,1,1,0,1,15,47,11,11,0
62,2,1,0,1,0,0,386,79,9,14,1,0,0,0,0,36,19,3,0
30,1,3,2,0,1,0,471,24,6,0,1,0,0,0,20,37,4,7,0
111,3,7,3,0,2,0,509,130,10,20,2,0,0,1,31,37,10,14,1
48,1,3,2,2,0,0,562,103,5,15,3,1,1,0,0,37,12,10,0
30,3,0,3,0,1,0,348,54,0,0,1,0,0,0,20,40,0,5,0
82,6,3,2,1,1,0,441,145,7,21,1,0,1,0,25,39,11,8,1
30,2,4,3,2,1,1,473,124,0,0,2,0,0,0,20,50,9,12,1
33,3,4,1,0,0,0,432,154,0,6,4,0,0,0,23,40,3,9,0
52,6,8,1,1,0,0,536,117,2,13,3,0,0,0,17,42,7,13,1
114,4,6,0,0,0,0,351,52,6,28,1,0,0,0,29,36,24,7,0
41,4,2,2,1,0,0,453,79,4,13,2,1,1,0,6,36,19,7,1
63,0,6,2,0,0,0,533,98,3,13,2,0,1,0,2,37,12,10,0
113,7,7,1,0,0,0,562,105,13,30,1,0,0,0,5,37,25,9,0
96,6,8,0,0,0,0,673,115,16,27,2,1,0,1,26,32,20,10,1
60,2,2,3,1,0,0,570,24,7,13,2,0,0,0,12,41,0,8,0
38,0,7,0,2,0,0,360,71,2,5,1,0,0,1,12,41,1,10,0
30,2,2,0,0,0,0,464,89,4,1,1,0,0,0,20,46,0,3,0
52,7,6,1,0,0,0,417,71,5,0,2,2,0,0,9,30,3,9,1
31,5,4,2,0,0,0,603,68,12,14,3,0,0,0,7,42,18,9,0
74,0,6,2,1,0,0,540,65,5,11,2,0,0,0,7,45,12,11,1
33,1,2,2,2,0,0,664,118,6,17,3,2,0,0,11,35,12,9,1
113,4,8,0,0,0,0,653,120,5,28,2,0,0,0,29,29,21,10,0
55,2,2,1,1,1,0,468,96,7,10,1,3,0,0,14,43,1,6,1
77,6,4,2,0,0,0,712,95,2,10,2,0,0,0,0,40,12,8,0
98,0,1,0,1,0,0,469,68,2,18,1,0,0,0,6,47,25,3,0
64,4,4,2,1,1,0,514,60,7,12,2,0,0,0,37,39,10,10,1
87,0,7,0,0,0,0,596,67,8,28,1,1,0,0,26,40,16,8,0
59,2,4,1,1,0,0,445,55,4,8,1,0,0,0,9,41,11,7,0
59,4,7,4,1,1,0,544,169,6,15,1,0,1,0,31,41,0,14,1
65,4,6,2,0,0,0,618,172,2,27,3,0,1,0,18,41,15,11,1
41,7,4,0,0,0,0,760,98,3,1,1,0,0,1,14,43,5,5,1
30,2,2,4,1,0,0,415,57,0,0,1,2,1,1,12,37,0,8,1
76,0,8,2,2,0,0,396,77,5,17,2,0,0,0,29,48,8,14,1
48,6,9,4,1,0,0,448,146,0,3,1,1,0,0,1,34,4,15,1
61,2,10,0,0,1,0,460,41,2,5,1,1,0,0,7,52,9,12,1
30,3,0,4,2,0,0,353,33,0,10,1,0,0,0,20,51,0,7,0
47,5,3,0,0,0,0,562,133,2,9,4,1,0,1,0,44,0,7,1
50,2,4,3,2,1,0,512,106,7,0,1,0,0,1,15,35,3,11,1
51,3,4,2,0,0,0,499,116,5,0,2,1,0,0,24,35,4,8,1
30,2,6,4,0,0,0,528,114,0,0,1,3,0,0,4,34,0,11,1
61,3,6,2,1,0,0,529,101,8,17,2,0,0,0,17,34,12,11,1
72,7,6,1,0,1,0,471,113,4,15,4,2,0,1,8,37,10,12,1
87,6,8,2,0,1,0,443,195,0,24,3,3,0,0,38,24,13,14,1
44,5,2,2,1,0,0,618,62,6,17,1,0,0,0,0,44,10,6,0
49,5,6,3,1,0,0,600,158,3,9,1,0,1,1,29,38,8,11,1
77,6,7,3,0,0,0,427,84,4,13,1,1,0,0,15,35,10,11,1
30,7,4,0,0,0,0,588,53,0,1,1,1,0,0,20,43,0,5,1
57,1,6,0,2,1,0,545,49,0,2,1,0,0,0,10,35,13,10,1
79,8,5,0,1,0,0,472,127,2,35,2,3,0,1,13,30,18,8,1
76,2,4,2,1,2,0,442,47,5,24,3,0,0,0,19,48,14,12,1
129,4,6,0,1,0,1,440,101,4,21,1,0,0,0,18,45,18,8,0
101,8,5,2,2,0,0,561,136,10,17,1,0,0,0,37,38,14,10,1
71,2,4,0,0,2,0,552,70,7,5,1,0,0,0,22,41,2,7,1
72,4,7,1,2,0,0,387,175,5,11,2,1,0,0,20,36,12,12,1
107,6,4,4,1,1,0,465,119,13,27,1,0,0,0,39,42,14,11,1
51,2,0,0,0,0,0,707,37,2,12,1,2,0,0,24,53,4,1,0
62,5,2,2,1,0,0,516,71,3,23,4,0,0,1,23,38,8,9,1
71,0,2,2,0,1,0,503,41,0,15,3,1,0,1,0,39,10,8,1
121,1,9,2,1,0,0,417,127,6,28,1,0,0,0,30,34,21,13,1
49,2,5,0,1,1,0,343,173,1,10,1,0,1,0,14,36,0,8,1
57,2,5,0,0,0,0,459,53,0,0,1,1,0,0,7,41,13,6,1
92,7,4,1,2,1,0,815,61,9,21,2,0,0,0,22,33,10,10,0
83,5,7,3,0,1,0,342,134,4,19,4,3,0,0,7,31,17,15,1
72,8,6,2,0,1,0,582,101,8,20,1,1,0,0,30,41,16,10,1
91,8,6,4,2,0,1,565,130,6,33,3,0,0,0,26,38,27,15,1
30,5,3,3,2,0,0,581,100,6,0,2,4,0,0,20,47,8,10,1
47,3,7,2,0,0,0,514,94,3,6,2,0,0,1,0,34,0,11,1
47,6,4,3,1,1,0,504,97,0,10,1,1,0,0,3,47,15,10,0
78,4,7,2,0,0,0,506,42,6,19,1,0,0,0,9,41,17,10,0
81,1,7,2,3,1,1,466,89,9,24,3,0,0,1,20,39,6,16,1
30,2,1,3,1,0,0,529,77,0,0,2,0,0,1,20,42,5,7,1
34,1,3,2,1,0,0,619,82,0,0,1,2,0,0,24,33,2,7,1
81,6,6,1,2,0,0,541,101,8,21,1,0,0,0,29,32,6,10,0
53,2,5,2,2,0,0,536,82,1,12,1,0,0,0,5,37,13,10,0
30,2,3,1,1,0,0,512,50,2,1,1,0,0,0,7,36,0,6,0
86,6,5,0,1,0,0,642,24,10,23,1,3,0,0,15,37,16,7,1
67,3,4,3,1,0,0,440,95,4,20,2,1,0,1,19,45,6,10,0
85,4,2,1,2,1,0,436,119,7,19,1,0,0,0,5,47,0,7,0
30,3,5,0,0,0,0,417,130,1,0,1,1,0,1,0,40,8,6,0
92,4,5,0,3,0,1,602,105,4,21,2,0,0,1,11,41,21,10,1
62,3,6,0,0,0,0,522,49,2,22,2,1,0,0,2,41,7,8,0
83,1,6,1,0,0,0,500,47,8,25,1,1,0,0,8,52,14,8,0
31,2,4,0,1,0,1,408,76,0,0,4,1,0,0,21,41,0,9,1
42,5,5,2,0,0,0,730,61,3,14,3,1,0,0,13,45,0,10,0
47,0,3,4,0,1,1,587,107,6,28,2,2,0,0,27,31,15,10,1
33,1,2,0,0,0,0,472,67,4,15,1,1,0,0,21,33,3,3,0
59,3,1,0,1,0,0,628,70,4,20,1,0,0,0,15,49,15,3,0
71,4,2,0,1,0,0,584,83,1,15,1,2,0,0,8,40,11,4,0
30,2,1,2,1,0,0,591,62,1,4,1,0,0,0,13,44,0,5,0
57,1,3,1,2,0,0,608,83,0,20,1,0,0,0,26,39,12,7,0
30,1,5,5,0,1,0,522,85,0,17,2,0,0,0,18,39,0,13,1
75,8,3,0,0,0,0,515,85,11,22,2,1,0,0,6,42,10,5,0
56,4,4,3,1,0,0,512,67,0,0,1,2,0,0,21,44,3,9,0
53,7,4,1,0,1,1,620,63,4,8,2,0,0,0,6,37,2,8,0
106,8,7,1,0,0,0,711,121,6,29,2,0,0,0,24,46,8,10,0
82,2,4,2,1,0,0,530,83,4,13,1,1,0,0,15,35,16,8,0
76,7,6,0,1,0,0,507,130,13,33,1,2,0,0,0,43,20,8,0
82,5,5,2,2,0,0,398,104,5,7,1,0,0,0,0,29,3,10,0
70,4,2,0,0,0,0,416,38,6,6,1,1,0,0,18,40,12,3,0
81,5,6,4,1,1,0,491,135,6,25,1,0,1,1,28,36,25,13,1
67,3,6,2,1,0,0,613,113,3,14,1,4,0,0,26,37,4,10,1
41,5,2,2,1,0,0,570,115,2,10,2,0,1,0,22,37,4,7,1
67,6,5,1,0,0,0,394,119,7,9,3,0,0,0,18,37,12,9,0
77,12,5,2,2,2,1,500,134,2,19,2,0,0,1,9,33,11,13,1
50,0,4,1,0,0,0,452,47,0,1,1,0,0,0,0,44,0,6,0
30,0,2,5,0,0,0,479,54,1,0,1,2,0,0,11,50,0,8,1
30,8,4,1,0,0,0,638,101,0,0,2,1,0,0,8,41,1,7,0
83,3,4,2,0,0,0,629,98,5,31,3,0,0,0,8,40,14,9,0
44,5,9,1,0,0,0,528,27,3,0,1,0,0,1,17,41,0,11,0
58,5,6,3,1,0,0,398,61,4,19,2,0,0,0,17,37,6,12,1
66,3,8,2,0,0,0,639,76,0,11,2,3,0,1,19,42,3,12,1
72,9,5,3,1,1,0,552,209,6,16,1,3,0,1,17,36,17,11,1
54,7,9,0,2,1,0,622,123,5,9,1,1,0,0,12,42,3,13,1
81,0,7,1,1,0,0,579,71,0,25,2,2,0,0,1,42,8,11,1
36,0,4,3,2,0,0,433,39,3,0,1,0,0,0,0,51,4,10,1
49,2,1,3,0,0,0,628,70,4,6,1,0,0,0,15,49,6,5,0
55,2,4,1,1,0,0,576,76,0,9,2,1,0,0,33,33,0,8,1
